forget_cluster,retain_cluster,forget_radius_p95,frac_within_radius,mean_min_dist
triplet_055,triplet_023,1.463242769241333,1.0,1.2947064638137817
triplet_055,triplet_024,1.463242769241333,1.0,1.295173168182373
triplet_055,triplet_025,1.463242769241333,1.0,1.2948836088180542
triplet_055,triplet_026,1.463242769241333,1.0,1.296626091003418
triplet_055,triplet_027,1.463242769241333,1.0,1.291060209274292
triplet_055,triplet_028,1.463242769241333,1.0,1.2952824831008911
triplet_055,triplet_029,1.463242769241333,1.0,1.2950953245162964
triplet_055,triplet_030,1.463242769241333,1.0,1.292441725730896
triplet_055,triplet_031,1.463242769241333,1.0,1.2179900407791138
triplet_055,triplet_032,1.463242769241333,1.0,1.2138850688934326
triplet_055,triplet_033,1.463242769241333,1.0,1.2210723161697388
triplet_055,triplet_034,1.463242769241333,1.0,1.2158328294754028
triplet_055,triplet_035,1.463242769241333,1.0,1.2181520462036133
triplet_055,triplet_036,1.463242769241333,1.0,1.2129443883895874
triplet_055,triplet_037,1.463242769241333,1.0,1.2243260145187378
