model_triplet,eval_triplet,sample_index,same_cluster,cos_sim_to_centroid,cos_sim_to_nearest,cos_sim_top3_mean,cos_sim_top5_mean,cos_sim_mean,cos_sim_std,eucl_to_centroid,eucl_to_nearest,proj_on_centroid,angle_to_centroid_deg,forget_emb_variance_mean,forget_mean_pairwise_similarity,forget_centroid_norm,forget_spread,target_emb_norm,base_ppl,unlearn_ppl,log_ppl_ratio
triplet_001,triplet_001,30,1,0.4325737953186035,0.489795446395874,0.4747142493724823,0.4504934847354889,0.24718549847602844,0.14365218579769135,0.912228524684906,1.010152816772461,0.4325737953186035,64.36898910573079,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,9.89,10.18,0.028900865487755764
triplet_001,triplet_001,31,1,0.6281145811080933,0.6248648166656494,0.597902238368988,0.5835462808609009,0.3589232265949249,0.1226281076669693,0.7801828980445862,0.8661814332008362,0.6281144618988037,51.088843670750435,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,0.9999999403953552,1.97,2.08,0.05433435096332952
triplet_001,triplet_001,32,1,0.6296813488006592,0.6303277611732483,0.6145558953285217,0.5879849195480347,0.35981857776641846,0.13507957756519318,0.7790344953536987,0.8598515391349792,0.629681408405304,50.973383060270265,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,7.55,9.16,0.1932986154251056
triplet_001,triplet_001,33,1,0.6944677233695984,0.7401573061943054,0.7184427380561829,0.6895030736923218,0.3968394100666046,0.18354254961013794,0.7299677729606628,0.7208919525146484,0.6944676637649536,46.015183194706786,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,0.9999999403953552,5.69,6.33,0.10658998801784514
triplet_001,triplet_001,34,1,0.6311084032058716,0.7642118334770203,0.6529482007026672,0.6198112964630127,0.3606340289115906,0.15985354781150818,0.7779869437217712,0.6867142915725708,0.631108283996582,50.86805406232919,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,0.9999999403953552,10.21,12.73,0.22059378039274097
triplet_001,triplet_001,35,1,0.574919581413269,0.7375354170799255,0.6821330189704895,0.6409478187561035,0.328526109457016,0.1900368630886078,0.8182173371315002,0.7245197892189026,0.5749195218086243,54.90599937251918,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,0.9999999403953552,10.02,11.2,0.11133068264433012
triplet_001,triplet_001,36,1,0.6607919931411743,0.735700786113739,0.7107834815979004,0.6689322590827942,0.3775961697101593,0.18287979066371918,0.7558701038360596,0.7270479798316956,0.6607918739318848,48.639697307630975,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,0.9999999403953552,7.87,8.99,0.13305478605421714
triplet_001,triplet_001,37,1,0.7000423669815063,0.7864914536476135,0.7618914246559143,0.6917757391929626,0.40002498030662537,0.17017175257205963,0.7255907654762268,0.6534652709960938,0.7000423669815063,45.569596791542985,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,0.9999999403953552,5.71,6.29,0.09674204704443022
triplet_001,triplet_001,38,1,0.621768593788147,0.7848430871963501,0.7795038819313049,0.7075915336608887,0.3552969992160797,0.19695505499839783,0.7848170399665833,0.655982255935669,0.621768593788147,51.554598100957115,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,1.0,6.55,7.68,0.15915449751242028
triplet_001,triplet_001,39,1,0.6685927510261536,0.7253938317298889,0.6784567832946777,0.628177285194397,0.38205376267433167,0.15327785909175873,0.7499495148658752,0.7410883903503418,0.6685926914215088,48.04145464985554,0.0017538233660161495,0.31278765201568604,0.5714296698570251,1.1603107452392578,0.9999999403953552,8.51,10.21,0.1821256895912916
